STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q4,,7601,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q3,,7916,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q2,,7103,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2017-Q1,,6877,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q4,,8305,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q3,,6831,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q2,,6444,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2016-Q1,,6553,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q4,,6128,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q3,,5963,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q2,,5687,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2015-Q1,,5293,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q4,,5167,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q3,,5403,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q2,,4027,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2014-Q1,,6135,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q4,,5497,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q3,,5517,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q2,,1675,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2013-Q1,,5599,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q4,,5608,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q3,,5317,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q2,,5706,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2012-Q1,,4977,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q4,,5111,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q3,,5095,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q2,,5043,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2011-Q1,,5508,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q4,,5586,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q3,,5727,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q2,,5715,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2010-Q1,,6571,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q4,,5360,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2009-Q3,,5174,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2026-Q1,,12255,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q4,,12394,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q3,,11937,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q2,,11531,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q1,,12075,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q4,,12196,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q3,,12186,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q2,,11647,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2024-Q1,,11877,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q4,,11868,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q3,,12341,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q2,,11748,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2023-Q1,,10672,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q4,,10506,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q3,,10194,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q2,,10256,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2022-Q1,,9356,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q4,,9124,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q3,,8866,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q2,,8750,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2021-Q1,,8549,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q4,,8713,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q3,,8489,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q2,,7872,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2020-Q1,,8495,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q4,,8753,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q3,,8862,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q1,,10673,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q4,,6270,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q3,,6029,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q2,,5849,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q1,,5907,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q4,,5955,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q3,,6133,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q2,,5711,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q1,,5312,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q2,,14247,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q1,,13543,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q4,,14150,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q3,,13722,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q2,,13147,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q1,,12717,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q4,,11935,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q3,,12291,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q2,,11794,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q1,,11301,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q4,,10528,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q3,,9499,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q2,,9814,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q1,,8920,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q4,,8704,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q3,,7755,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q2,,6544,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q1,,6999,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q4,,11180,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q3,,11630,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q2,,11759,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q1,,11978,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q4,,12372,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q3,,12310,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q2,,11948,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q1,,12335,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q4,,12686,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q3,,11971,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q2,,14505,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q1,,16407,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q4,,17399,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q3,,19268,,NA,Not Applicable,0,Units,,,,
